6.0	0.0
5.996344962114574	0.2093969802150058
5.985384301558945	0.4185388424647518
5.967131372209639	0.6271707796059208
5.941608412449423	0.8350386057603927
5.908846518073248	1.041889066001582
5.868885604402834	1.247470144906556
5.821774357655979	1.4515313735980062
5.767570175629913	1.653824134901995
5.706339097770921	1.8541019662496843
5.638155724715451	2.0521208599540124
5.5631031274007245	2.247639560495472
5.481272745855605	2.440419858454801
5.392764277795003	2.6302268807344644
5.297685557153562	2.8168293767153445
5.196152422706632	2.9999999999999996
5.088288576938556	3.1795155853992294
4.97422543533025	3.355157420824481
4.854101966249684	3.5267115137548393
4.728064521640332	3.6939688519539504
4.596266658713867	3.856725658119237
4.458868952864364	4.01478363815315
4.316038802031906	4.167950222753985
4.167950222753982	4.316038802031908
4.014783638153148	4.458868952864367
3.856725658119234	4.596266658713869
3.6939688519539478	4.728064521640333
3.5267115137548366	4.8541019662496865
3.355157420824478	4.9742254353302515
3.179515585399227	5.088288576938558
2.9999999999999973	5.196152422706634
2.8168293767153414	5.297685557153564
2.630226880734461	5.392764277795004
2.4404198584547974	5.481272745855607
2.247639560495468	5.563103127400726
2.052120859954008	5.6381557247154515
1.8541019662496798	5.706339097770924
1.65382413490199	5.767570175629915
1.4515313735980009	5.82177435765598
1.2474701449065502	5.868885604402835
1.041889066001576	5.90884651807325
0.8350386057603862	5.941608412449423
0.627170779605914	5.96713137220964
0.4185388424647447	5.985384301558946
0.20939698021499847	5.996344962114574
-7.626211737556922e-15	6.0
-0.20939698021501374	5.9963449621145735
-0.41853884246476003	5.985384301558945
-0.6271707796059294	5.967131372209639
-0.8350386057604015	5.941608412449421
-1.041889066001591	5.908846518073247
-1.2474701449065653	5.868885604402832
-1.4515313735980158	5.821774357655976
-1.6538241349020046	5.767570175629911
-1.8541019662496945	5.706339097770918
-2.052120859954022	5.638155724715446
-2.2476395604954824	5.563103127400721
-2.4404198584548116	5.4812727458556
-2.6302268807344746	5.392764277794997
-2.816829376715355	5.297685557153556
-3.0000000000000098	5.196152422706627
-3.17951558539924	5.08828857693855
-3.3551574208244914	4.9742254353302435
-3.526711513754849	4.854101966249678
-3.6939688519539597	4.728064521640324
-3.856725658119246	4.596266658713859
-4.014783638153159	4.458868952864356
-4.167950222753993	4.316038802031898
-4.316038802031917	4.167950222753974
-4.458868952864376	4.014783638153139
-4.596266658713878	3.856725658119225
-4.728064521640341	3.6939688519539375
-4.854101966249694	3.526711513754826
-4.9742254353302595	3.355157420824468
-5.088288576938565	3.179515585399216
-5.19615242270664	2.999999999999986
-5.297685557153569	2.81682937671533
-5.39276427779501	2.6302268807344493
-5.4812727458556125	2.440419858454786
-5.563103127400732	2.247639560495456
-5.638155724715457	2.0521208599539955
-5.706339097770927	1.8541019662496674
-5.767570175629918	1.6538241349019773
-5.8217743576559835	1.4515313735979882
-5.868885604402838	1.2474701449065375
-5.9088465180732515	1.0418890660015632
-5.941608412449424	0.8350386057603734
-5.967131372209643	0.6271707796059013
-5.985384301558947	0.41853884246473183
-5.996344962114575	0.2093969802149856
-6.0	-2.0581493993314595e-14
-5.9963449621145735	-0.20939698021502667
-5.985384301558944	-0.4185388424647729
-5.9671313722096375	-0.6271707796059421
-5.941608412449419	-0.8350386057604142
-5.908846518073245	-1.0418890660016038
-5.86888560440283	-1.247470144906578
-5.821774357655974	-1.4515313735980284
-5.767570175629906	-1.6538241349020173
-5.706339097770915	-1.8541019662497067
-5.638155724715443	-2.0521208599540346
-5.563103127400716	-2.2476395604954944
-5.481272745855596	-2.440419858454823
-5.392764277794992	-2.6302268807344866
-5.2976855571535495	-2.8168293767153667
-5.19615242270662	-3.0000000000000213
-5.088288576938543	-3.179515585399251
-4.9742254353302355	-3.355157420824502
-4.85410196624967	-3.5267115137548597
-4.728064521640316	-3.6939688519539704
-4.596266658713851	-3.856725658119256
-4.458868952864347	-4.014783638153169
-4.316038802031888	-4.167950222754003
-4.167950222753964	-4.316038802031926
-4.01478363815313	-4.458868952864384
-3.856725658119217	-4.596266658713884
-3.6939688519539318	-4.728064521640345
-3.526711513754823	-4.854101966249697
-3.355157420824466	-4.97422543533026
-3.1795155853992165	-5.088288576938564
-2.9999999999999885	-5.196152422706638
-2.816829376715335	-5.297685557153566
-2.630226880734457	-5.392764277795005
-2.4404198584547956	-5.481272745855608
-2.2476395604954686	-5.563103127400726
-2.052120859954011	-5.638155724715451
-1.8541019662496854	-5.706339097770921
-1.6538241349019982	-5.767570175629912
-1.451531373598012	-5.821774357655977
-1.247470144906564	-5.868885604402832
-1.0418890660015925	-5.908846518073247
-0.8350386057604055	-5.94160841244942
-0.627170779605936	-5.967131372209638
-0.41853884246476936	-5.985384301558945
-0.20939698021502584	-5.9963449621145735
-2.2418464192035622e-14	-6.0
0.2093969802149811	-5.996344962114575
0.4185388424647247	-5.985384301558947
0.6271707796058914	-5.967131372209643
0.8350386057603609	-5.941608412449426
1.041889066001548	-5.908846518073254
1.24747014490652	-5.868885604402841
1.4515313735979685	-5.821774357655988
1.6538241349019553	-5.767570175629925
1.854101966249643	-5.706339097770935
2.052120859953969	-5.638155724715466
2.2476395604954273	-5.563103127400742
2.4404198584547547	-5.481272745855626
2.630226880734417	-5.392764277795026
2.8168293767152957	-5.297685557153588
2.9999999999999494	-5.1961524227066604
3.1795155853991783	-5.088288576938588
3.355157420824429	-4.974225435330286
3.5267115137547855	-4.854101966249724
3.6939688519538967	-4.728064521640373
3.856725658119182	-4.596266658713914
4.014783638153095	-4.458868952864414
4.167950222753929	-4.316038802031958
4.316038802031853	-4.167950222754039
4.458868952864313	-4.014783638153208
4.596266658713816	-3.8567256581192986
4.72806452164028	-3.6939688519540157
4.854101966249634	-3.5267115137549085
4.974225435330201	-3.355157420824555
5.088288576938508	-3.179515585399307
5.196152422706585	-3.0000000000000813
5.297685557153517	-2.8168293767154293
5.392764277794959	-2.6302268807345532
5.481272745855565	-2.4404198584548933
5.5631031274006855	-2.2476395604955677
5.638155724715414	-2.0521208599541114
5.706339097770888	-1.8541019662497868
5.767570175629883	-1.6538241349021012
5.8217743576559515	-1.4515313735981157
5.86888560440281	-1.2474701449066687
5.908846518073228	-1.041889066001698
5.941608412449406	-0.8350386057605114
5.967131372209627	-0.6271707796060424
5.985384301558937	-0.41853884246487616
5.99634496211457	-0.2093969802151327
6.0	-1.2936726859579486e-13
